"time"	        "freq"
4047.5	        0.3003027215564378
4059.5	        0.3002854297807044
4071.5	        0.3002681512691957
4083.5	        0.3002550958543809
4095.5	        0.3003494947491467
4107.5	        0.3003872910194348
4119.5	        0.30044513105461024
4131.5	        0.3004858619930149
4143.5	        0.3005051904173003
4155.5	        0.30049278759399967
4167.5	        0.3004981599800956
4179.5	        0.300534614690521
4191.5	        0.3004793002521464
4203.5	        0.3004919884742536
4215.5	        0.30055871586307203
4227.5	        0.30059653370699724
4239.5	        0.300561289550594
4251.5	        0.300599628234863
4263.5	        0.300733123660884
4275.5	        0.30072093439116865
4287.5	        0.3006324729064663
4299.5	        0.30057107655880566
4311.5	        0.30055266381156864
4323.5	        0.30053453588143364
4335.5	        0.300549191529243
4347.5	        0.300633497891754
4359.5	        0.300603002047371
4371.5	        0.3006333112302906
4383.5	        0.30071543693971237
4395.5	        0.3007259356622186
4407.5	        0.3007170877125952
4419.5	        0.30075194655681137
4431.5	        0.3007830604362063
4443.5	        0.3006957731540574
4455.5	        0.3007236757613471
4467.5	        0.30069840528202746
4479.5	        0.3006573307877012
4491.5	        0.300649287813886
4503.5	        0.3006298669336896
4515.5	        0.3006457720951403
4527.5	        0.30070325224997335
4539.5	        0.3007746899347866
4551.5	        0.3007194384807461
4563.5	        0.30083202834993905
4575.5	        0.30096397141570486
4587.5	        0.3010738379201613
4599.5	        0.3011254101557179
4611.5	        0.3010124924936139
4623.5	        0.30093774822325847
4635.5	        0.3009094079188983
4647.5	        0.30086180132949275
4659.5	        0.30074783075845185
4671.5	        0.3006567641978839
4683.5	        0.30060040372882424
4695.5	        0.3005956297143911
4707.5	        0.30064149196635415
4719.5	        0.30071960675430365
4731.5	        0.30080680680415284
4743.5	        0.3008415012753538
4755.5	        0.3007734967971073
4767.5	        0.30075566410990084
4779.5	        0.300797439389233
4791.5	        0.30092431845161965
4803.5	        0.3011152023469492
4815.5	        0.30117563431501887
4827.5	        0.3011115955938395
4839.5	        0.30117431632975045
4851.5	        0.30138353783733307
4863.5	        0.3014914499626068
4875.5	        0.3015037933375815
4887.5	        0.3014218896293105
4899.5	        0.30140878301588625
4911.5	        0.30144605079662123
4923.5	        0.30153766283321193
4935.5	        0.30159656334279017
4947.5	        0.3016076878031691
4959.5	        0.30171619506452785
4971.5	        0.30179009415989444
4983.5	        0.3018364264102211
4995.5	        0.30185249052981655
5007.5	        0.3019152232952178
5019.5	        0.30200357115091897
5031.5	        0.3020835050181004
5043.5	        0.3022668406913571
5055.5	        0.3023538312503853
5067.5	        0.3023344180567133
5079.5	        0.3023542668467727
5091.5	        0.30241421653510714
5103.5	        0.3024075193094279
5115.5	        0.3024880466197005
5127.5	        0.30257690830151057
5139.5	        0.302509963447237
5151.5	        0.3025673174779645
5163.5	        0.3027832795436392
5175.5	        0.3029112713543698
5187.5	        0.3029718281665992
5199.5	        0.3029887150494077
5211.5	        0.30291724173825896
5223.5	        0.30295227907099126
5235.5	        0.30308220222078674
5247.5	        0.3030894220548521
5259.5	        0.30295881054563156
5271.5	        0.30291689453019144
5283.5	        0.30294585338480395
5295.5	        0.3030156035477213
5307.5	        0.3030038093668541
5319.5	        0.30289739293659534
5331.5	        0.3028121327869247
5343.5	        0.30275815979239
5355.5	        0.3027930603673713
5367.5	        0.3027638442097001
5379.5	        0.30265104383102837
5391.5	        0.3025729548517224
5403.5	        0.30261845340086396
5415.5	        0.30270099202336154
5427.5	        0.30258527527954127
5439.5	        0.30241743354502015
5451.5	        0.3022030473199604
5463.5	        0.3020487772019522
5475.5	        0.30199304800607074
5487.5	        0.3019991016127121
5499.5	        0.30191754622849976
5511.5	        0.3017775557687423
5523.5	        0.30173056747632443
5535.5	        0.30170759326425894
5547.5	        0.3017699623570371
5559.5	        0.3018622106388737
5571.5	        0.30183574042706773
5583.5	        0.30160743691997294
5595.5	        0.3014939109795981
5607.5	        0.3015044487398558
5619.5	        0.30152535002269787
5631.5	        0.3015554394487179
5643.5	        0.3015255000750915
5655.5	        0.3014290439339061
5667.5	        0.3015072854307913
5679.5	        0.3016752317169107
5691.5	        0.30169866558190517
5703.5	        0.301651292216735
5715.5	        0.30169192612433965
5727.5	        0.30179839738856173
5739.5	        0.3019684496323195
5751.5	        0.30216787734463507
5763.5	        0.30230125936157237
5775.5	        0.3024467383930033
5787.5	        0.30270894346523985
5799.5	        0.3030080330696422
5811.5	        0.30328135176002413
5823.5	        0.3034726067572484
5835.5	        0.3036439569275323
5847.5	        0.3038504522926528
5859.5	        0.3040008610752848
5871.5	        0.3041788351544057
5883.5	        0.30440341884058375
5895.5	        0.3045760494759935
5907.5	        0.30472126288806806
5919.5	        0.30489256487345634
5931.5	        0.3051074475391573
5943.5	        0.3054047237650573
5955.5	        0.305703672405214
5967.5	        0.306036355290444
5979.5	        0.30633168921395404
5991.5	        0.3065734548593892
6003.5	        0.30683101939320967
6015.5	        0.30716982612512134
6027.5	        0.3075062628283014
6039.5	        0.3077328467751291
6051.5	        0.3079911791861569
6063.5	        0.3081987883530206
6075.5	        0.30836529680599567
6087.5	        0.3085819113388775
6099.5	        0.30884865939659845
6111.5	        0.3090894468270443
6123.5	        0.30932968120724336
6135.5	        0.3095768112961398
6147.5	        0.30980506495825266
6159.5	        0.3100832264384889
6171.5	        0.31040827875919014
6183.5	        0.3106982789825028
6195.5	        0.31097041696318617
6207.5	        0.31116308998725783
6219.5	        0.3113751828219474
6231.5	        0.31161174147996523
6243.5	        0.31184898608522316
6255.5	        0.31207789193971425
6267.5	        0.31229745771572004
6279.5	        0.3125949822576486
6291.5	        0.3128988085711497
6303.5	        0.31324872592482794
6315.5	        0.3135298438236611
6327.5	        0.3138163769698274
6339.5	        0.31412427808242727
6351.5	        0.3145403343801899
6363.5	        0.31491787499230073
6375.5	        0.3153339289208709
6387.5	        0.315794275654198
6399.5	        0.3162856027636628
6411.5	        0.3167806027291129
6423.5	        0.3172218898299104
6435.5	        0.31766831492699565
6447.5	        0.31810485827119345
6459.5	        0.3185183307112217
6471.5	        0.31877163765014316
6483.5	        0.3188522269167752
6495.5	        0.318938223940605
6507.5	        0.3190770000453923
6519.5	        0.3192361290833785
6531.5	        0.31938795325747327
6543.5	        0.3194172383628564
6555.5	        0.31950347359727715
6567.5	        0.31973283276298725
6579.5	        0.32017405608463745
6591.5	        0.32064267117236567
6603.5	        0.32107677402882495
6615.5	        0.32151306290640014
6627.5	        0.3219864647350205
6639.5	        0.32257923219808987
6651.5	        0.3230500629745806
6663.5	        0.32339328337173934
6675.5	        0.32351878363541176
6687.5	        0.3235026956185024
6699.5	        0.3234706428180928
6711.5	        0.3233699725099507
6723.5	        0.3231930945755491
6735.5	        0.32292361104061584
6747.5	        0.3227107462058664
6759.5	        0.32257461998975756
6771.5	        0.32266243944923056
6783.5	        0.32282435757941197
6795.5	        0.3231096775444814
6807.5	        0.32346418165255875
6819.5	        0.32386555444922466
6831.5	        0.3242816418542238
6843.5	        0.32477117610727746
6855.5	        0.3253066189506244
6867.5	        0.32574604963367015
6879.5	        0.3262142917160066
6891.5	        0.32667832580637113
6903.5	        0.32717607675073646
6915.5	        0.32766490142789706
6927.5	        0.3281705809089768
6939.5	        0.32871505409080415
6951.5	        0.32926459203292513
6963.5	        0.3298317112879988
6975.5	        0.3304582954133694
6987.5	        0.3310131233196647
6999.5	        0.3316399295600704
7011.5	        0.33229759860748914
7023.5	        0.33295229694846246
7035.5	        0.33367376704791085
7047.5	        0.3345649875070409
7059.5	        0.3356277781246081
7071.5	        0.33681053389997284
7083.5	        0.3380217902713599
7095.5	        0.33915924542382253
7107.5	        0.34025511000402775
7119.5	        0.3412490181637768
7131.5	        0.3420869432055475
7143.5	        0.3427139894159229
7155.5	        0.34308148128606075
7167.5	        0.3433741583257215
7179.5	        0.3438492027342659
7191.5	        0.3446224747285079
7203.5	        0.34558406749812076
7215.5	        0.3468427227143839
7227.5	        0.34823559814271415
7239.5	        0.34949147450383683
7251.5	        0.35050997493375713
7263.5	        0.3512189795080902
7275.5	        0.3515971012900797
7287.5	        0.35161933194248207
7299.5	        0.3516048642929559
7311.5	        0.3517629450803502
7323.5	        0.35226684452886536
7335.5	        0.3530668707487102
7347.5	        0.35413619283049436
7359.5	        0.35510196302929004
7371.5	        0.3558584936299113
7383.5	        0.35643467061035894
7395.5	        0.35677617830084196
7407.5	        0.3567365664565687
7419.5	        0.3564774996454706
7431.5	        0.35642857248291715
7443.5	        0.3567184279575485
7455.5	        0.3574374338269868
7467.5	        0.35840107496471435
7479.5	        0.359359410308411
7491.5	        0.360189651607263
7503.5	        0.36088115798751497
7515.5	        0.36137614026125675
7527.5	        0.3617250479403786
7539.5	        0.36210387706578273
7551.5	        0.36271685539438026
7563.5	        0.3635039688017489
7575.5	        0.3644633344437299
7587.5	        0.3656083853501483
7599.5	        0.36681157693656535
7611.5	        0.36796635669513705
7623.5	        0.36909822413461224
7635.5	        0.3702286417767272
7647.5	        0.3713532523264795
7659.5	        0.37261150255589104
7671.5	        0.37374741312796866
7683.5	        0.37463989581472024
7695.5	        0.3755349390221106
7707.5	        0.37658534351192186
7719.5	        0.37793787891353364
7731.5	        0.37944104850629196
7743.5	        0.38049977407290914
7755.5	        0.3807957690309544
7767.5	        0.38090803489210795
7779.5	        0.38131681922678673
7791.5	        0.38239561780933795
7803.5	        0.38405455636292585
7815.5	        0.3852942203812181
7827.5	        0.38533914125300656
7839.5	        0.3848911566694725
7851.5	        0.38501850191753983
7863.5	        0.3863521541387467
7875.5	        0.3886056980668636
7887.5	        0.39017438001756793
7899.5	        0.3900715142392427
7911.5	        0.38922904366672634
7923.5	        0.38938110661901915
7935.5	        0.39138482159179744
7947.5	        0.3942999755452463
7959.5	        0.39557355541724254
7971.5	        0.3946917308787672
7983.5	        0.39374933566467457
7995.5	        0.39480031992280595
8007.5	        0.3980429842003288
8019.5	        0.4006552564188065
8031.5	        0.4004775481843812
8043.5	        0.39874364192945744
8055.5	        0.3987805369273485
8067.5	        0.4020846204091826
8079.5	        0.40520990855082656
8091.5	        0.40526015096064916
8103.5	        0.4031332282373128
8115.5	        0.40245006006792633
8127.5	        0.4054538680291594
8139.5	        0.4082996891959161
8151.5	        0.4079902764521902
8163.5	        0.40520081593702084
8175.5	        0.4041039094387646
8187.5	        0.40683031787321877
8199.5	        0.40916578052575103
8211.5	        0.40882448010700545
8223.5	        0.40635500826643345
8235.5	        0.4060514450370582
8247.5	        0.408932331735128
8259.5	        0.4114051588330164
8271.5	        0.41161930912133143
8283.5	        0.41051097142701903
8295.5	        0.41193348133716134
8307.5	        0.4153845166634974
8319.5	        0.4177899079695778
8331.5	        0.4184675130403727
8343.5	        0.41935494790077965
8355.5	        0.4223823486923985
8367.5	        0.4252193586978641
8379.5	        0.426774414273405
8391.5	        0.4282222758444549
8403.5	        0.4306487909385872
8415.5	        0.43222114651397925
8427.5	        0.43313582609931234
8439.5	        0.43486965969171243
8451.5	        0.43674514599744174
8463.5	        0.4370974827665076
8475.5	        0.43774125587971335
8487.5	        0.4399409198141401
8499.5	        0.4403137716770074
8511.5	        0.4400704092570733
8523.5	        0.44171138458147086
8535.5	        0.4442240699196598
8547.5	        0.443133515632925
8559.5	        0.4429061660476515
8571.5	        0.4458852987824145
8583.5	        0.4470728176119707
8595.5	        0.44551135813177356
8607.5	        0.4467813092099775
8619.5	        0.45063045972928617
8631.5	        0.4493977624703538
8643.5	        0.448599416134424
8655.5	        0.45284707175747485
8667.5	        0.45438785536592297
8679.5	        0.4513894836345165
8691.5	        0.4537068520944629
8703.5	        0.4580660227305301
8715.5	        0.4550777222181982
8727.5	        0.45443137829174085
8739.5	        0.45912124323517756
8751.5	        0.45802611057839515
8763.5	        0.45497011065757476
8775.5	        0.458461503402525
8787.5	        0.4595752990724984
8799.5	        0.45553368030025504
8811.5	        0.4566254608746891
8823.5	        0.4596777381804547
8835.5	        0.45667951299211224
8847.5	        0.45585923790804694
8859.5	        0.4597706274119945
8871.5	        0.45931459338244884
8883.5	        0.45759724266202184
8895.5	        0.4613349564047003
8907.5	        0.4639363609350242
8919.5	        0.4622227204142628
8931.5	        0.46548468106172947
8943.5	        0.46919646842332596
8955.5	        0.4680939041281965
8967.5	        0.47118796998940793
8979.5	        0.47525404051636233
8991.5	        0.4746769144703108
9003.5	        0.4776107460049712
9015.5	        0.4805176598040092
9027.5	        0.4793500555996271
9039.5	        0.482003471217953
9051.5	        0.48366266931466495
9063.5	        0.48205600982592994
9075.5	        0.4851621016984994
9087.5	        0.4857624850223392
9099.5	        0.4839296613372541
9111.5	        0.4861653151911437
9123.5	        0.48608811504598287
9135.5	        0.48546113246146083
9147.5	        0.48743876558213706
9159.5	        0.487088140589442
9171.5	        0.486631233205188
9183.5	        0.4879718291488123
9195.5	        0.487742297615252
9207.5	        0.4889376977955068
9219.5	        0.4903898271018738
9231.5	        0.48992943030507463
9243.5	        0.49165125084521893
9255.5	        0.4927339245280553
9267.5	        0.4931821776626127
9279.5	        0.49482506366210943
9291.5	        0.49504976644968046
9303.5	        0.49673885906607124
9315.5	        0.4972496672025539
9327.5	        0.4979693999637906
9339.5	        0.4982909844496885
9351.5	        0.4978878256050952
9363.5	        0.4993070306302947
9375.5	        0.4985361459515609
9387.5	        0.4991147507626027
9399.5	        0.4990456673622432
9411.5	        0.49881549416499166
9423.5	        0.5003088788672981
9435.5	        0.5000241598023163
9447.5	        0.5020316901885853
9459.5	        0.5022002965058145
9471.5	        0.5030882184115653
9483.5	        0.5063219203749139
9495.5	        0.5056750950846431
9507.5	        0.5083078605825446
9519.5	        0.5110238162235595
9531.5	        0.5107427170808898
9543.5	        0.5153079684282136
9555.5	        0.5149899062846046
9567.5	        0.5172387333784858
9579.5	        0.5203799685252483
9591.5	        0.5187543720835883
9603.5	        0.5243059455982918
9615.5	        0.5208604808184734
9627.5	        0.525390435164151
9639.5	        0.5240639379668083
9651.5	        0.5250595897686903
9663.5	        0.5271356650542611
9675.5	        0.5236121744067175
9687.5	        0.5294684506852193
9699.5	        0.5240063690402926
9711.5	        0.5293260998945699
9723.5	        0.5262497672018582
9735.5	        0.5278313466778928
9747.5	        0.5287271146814768
9759.5	        0.5267446952679558
9771.5	        0.5313987947997616
9783.5	        0.5259844334633885
9795.5	        0.5325340070025577
9807.5	        0.5277648502188734
9819.5	        0.5322532844805614
9831.5	        0.5310049924620117
9843.5	        0.5316899473461882
9855.5	        0.5344838089379643
9867.5	        0.5318835530257068
9879.5	        0.5379255989660533
9891.5	        0.533777787748877
9903.5	        0.5405151654888954
9915.5	        0.5368128533592622
9927.5	        0.5421773489435534
9939.5	        0.5401600875846121
9951.5	        0.543810601087725
9963.5	        0.5436982226427194
9975.5	        0.5458991639382328
9987.5	        0.546613912228497
9999.5	        0.5469140585477232
10011.5	        0.5489458436663988
10023.5	        0.5483769645683516
10035.5	        0.5513697928478516
10047.5	        0.5492138382466392
10059.5	        0.5527641197582362
10071.5	        0.5504222561268801
10083.5	        0.5540729149760688
10095.5	        0.5528150485821597
10107.5	        0.555943075341703
10119.5	        0.5554393651815028
10131.5	        0.5574637433161667
10143.5	        0.558370467667602
10155.5	        0.5599715829148838
10167.5	        0.5605969594049691
10179.5	        0.5614655947585838
10191.5	        0.563199468865163
10203.5	        0.563137958420876
10215.5	        0.5650679629564042
10227.5	        0.5650945603794877
10239.5	        0.5675270359811176
10251.5	        0.5667689918208336
10263.5	        0.5703164806227471
10275.5	        0.5690273514720784
10287.5	        0.5724790141420613
10299.5	        0.5705793566722887
10311.5	        0.5744468486706698
10323.5	        0.5714220075411163
10335.5	        0.5756234664214238
10347.5	        0.572404265431891
10359.5	        0.576236295083754
10371.5	        0.5741002814077113
10383.5	        0.5764464253204937
10395.5	        0.5765365366863335
10407.5	        0.5766433472071946
10419.5	        0.5801320639630398
10431.5	        0.5769600025494475
10443.5	        0.5832576379245817
10455.5	        0.5768848961886106
10467.5	        0.5856991241638725
10479.5	        0.5773781384557988
10491.5	        0.5862549078771988
10503.5	        0.5782713539831483
10515.5	        0.5858996581637013
10527.5	        0.5805559529022664
10539.5	        0.5856578340301002
10551.5	        0.5856643196781766
10563.5	        0.5841348318128314
10575.5	        0.5913415413911556
10587.5	        0.5838244416467231
10599.5	        0.5944750193676651
10611.5	        0.5838511875535494
10623.5	        0.595451099503963
10635.5	        0.585443867633728
10647.5	        0.5938935713180746
10659.5	        0.5899515682772474
10671.5	        0.5897259404824193
10683.5	        0.5984456674214973
10695.5	        0.5887006492175544
10707.5	        0.6023605177659982
10719.5	        0.5884826678917643
10731.5	        0.601744621832513
10743.5	        0.5899838284051739
10755.5	        0.597655452509388
10767.5	        0.5955801075504316
10779.5	        0.5894017558346859
10791.5	        0.6005080569932081
10803.5	        0.5861455064649401
10815.5	        0.6033332115895079
10827.5	        0.5903406518609693
10839.5	        0.6024410751142947
10851.5	        0.598970635590741
10863.5	        0.5983679183463697
10875.5	        0.6067617068417124
10887.5	        0.594240205727424
10899.5	        0.6086611610439394
10911.5	        0.5959198075565759
10923.5	        0.6051202983168742
10935.5	        0.6045682703661476
10947.5	        0.5996259634512315
10959.5	        0.6108771880939341
10971.5	        0.5958657106260717
10983.5	        0.6124633388993547
10995.5	        0.6091258961263385
11007.5	        0.6083012478628913
11019.5	        0.6159388244335688
11031.5	        0.6018904732587325
11043.5	        0.6158743445016015
11055.5	        0.6059644904236814
11067.5	        0.6127600191244656
11079.5	        0.6150918122129944
11091.5	        0.596602729846162
11103.5	        0.6103701396832761
11115.5	        0.5923945884184318
11127.5	        0.5939902511164388
11139.5	        0.5818378959908557
11151.5	        0.5658393479356414
11163.5	        0.5787209570932361
11175.5	        0.5643447901923091
11187.5	        0.5786381792701942
11199.5	        0.5811112741699603
11211.5	        0.5754910868749274
11223.5	        0.5952936753421729
11235.5	        0.5903032441477132
11247.5	        0.6111802331032732
11259.5	        0.610202589606482
11271.5	        0.599108503765345
11283.5	        0.6061189722317948
11295.5	        0.5843575115300135
11307.5	        0.6016689286071926
11319.5	        0.5995370180195916
11331.5	        0.5932130498891265
11343.5	        0.5981683741071168
11355.5	        0.5775198058066668
11367.5	        0.5964617404771039
11379.5	        0.5824165075394738
11391.5	        0.5769924837808487
11403.5	        0.5356873863463587
11415.5	        0.5069549078290216
11427.5	        0.4852425704108153
11439.5	        0.4661945472595439
11451.5	        0.465510486423641
11463.5	        0.4697944169290601
11475.5	        0.46230010292257295
11487.5	        0.49044627868200175
11499.5	        0.521219628544011
11511.5	        0.542715051711233
11523.5	        0.5889371099708667
11535.5	        0.5880617337547874
11547.5	        0.6093998490568828
11559.5	        0.5952415694487823
11571.5	        0.6149510638118754
11583.5	        0.6106457403301078
11595.5	        0.6104300411453405
11607.5	        0.6172442368515123
11619.5	        0.6037814699426844
11631.5	        0.6185008741826814
11643.5	        0.6162540747385448
11655.5	        0.6147768136123108
11667.5	        0.6208943637417722
11679.5	        0.6127549724326973
11691.5	        0.6206998183152587
11703.5	        0.6233640667634629
11715.5	        0.6186081651771084
11727.5	        0.6245097213933695
11739.5	        0.6276842018125193
11751.5	        0.6259921392563035
11763.5	        0.6285614331165328
11775.5	        0.6331294037190974
11787.5	        0.6268229683421708
11799.5	        0.6263616477900853
11811.5	        0.6304020748941643
11823.5	        0.6240396925047421
11835.5	        0.6264633594338069
11847.5	        0.623978706704113
11859.5	        0.6153664712934798
11871.5	        0.6120124816196079
11883.5	        0.6011647076169686
11895.5	        0.5783635170372471
11907.5	        0.5584988417087453
11919.5	        0.5370641564292822
11931.5	        0.48095917934527554
11943.5	        0.4926035028179813
11955.5	        0.47774530891728617
11967.5	        0.47824569677554707
11979.5	        0.4971233667560967
11991.5	        0.5027246519032471
12003.5	        0.5357014803964688
12015.5	        0.5354709448346492
12027.5	        0.5562596991754527
12039.5	        0.5106717717109565
12051.5	        0.49697836619973085
12063.5	        0.4553686824517086
12075.5	        0.41894976827431374
12087.5	        0.4046044188752279
12099.5	        0.35366226436739023
12111.5	        0.3308610781166428
12123.5	        0.33425190903675456
12135.5	        0.340328665034291
12147.5	        0.36371836889514564
12159.5	        0.39048375145306774
12171.5	        0.4029424897896664
12183.5	        0.38662576267577076
12195.5	        0.4053549616079327
12207.5	        0.4068454182213907
12219.5	        0.395601412495115
12231.5	        0.41412004822494575
12243.5	        0.4149783730126719
12255.5	        0.42154136460240194
12267.5	        0.42728610850031706
12279.5	        0.42064160719856925
12291.5	        0.4120039768052024
12303.5	        0.42257617842163914
12315.5	        0.411966768647812
12327.5	        0.4006675768903054
12339.5	        0.36976115938470167
12351.5	        0.33239213490022235
12363.5	        0.31344019218906316
12375.5	        0.3249982526373843
12387.5	        0.3106810266590593
12399.5	        0.30666019118227167
12411.5	        0.3159479294288935
12423.5	        0.3027579276379975
12435.5	        0.2984824574553355
12447.5	        0.31179329059327965
12459.5	        0.3014422237307026
12471.5	        0.29744652637788377
12483.5	        0.31409736541664923
12495.5	        0.3019769657504727
12507.5	        0.29689299212780856
12519.5	        0.31112000959581854
12531.5	        0.30267863085988794
12543.5	        0.29101584780385337
12555.5	        0.30972350113261904
12567.5	        0.3026602937572932
12579.5	        0.2926500641714893
12591.5	        0.30970294812627985
12603.5	        0.3019561412744408
12615.5	        0.2915513590424681
12627.5	        0.3051741837752495
12639.5	        0.30688369338612276
12651.5	        0.2928628278187474
12663.5	        0.3050681837389364
12675.5	        0.30198059907557195
12687.5	        0.29043528227170445
12699.5	        0.3009326302429073
12711.5	        0.30409542993601113
12723.5	        0.2962250838758393
12735.5	        0.3003100384628762
12747.5	        0.3061883005570752
12759.5	        0.29397630338629094
12771.5	        0.3007326216686544
12783.5	        0.30585938120888084
12795.5	        0.2976738817351653
12807.5	        0.30018761657758075
12819.5	        0.3012926810275832
12831.5	        0.29871252335907905
12843.5	        0.29621042521310026
12855.5	        0.30386470468870386
12867.5	        0.3004771849398306
12879.5	        0.29667443279049743
12891.5	        0.30260679108365673
12903.5	        0.30073595357442107
12915.5	        0.29700281732946343
12927.5	        0.30087630495963835
12939.5	        0.3000478530724142
12951.5	        0.29656680680565284